Id,Title,Blurb,Category_A,Category_B,Category_C,Language,Length_of_Video,Marked_Price,Rating,Reviews_Num,Selling_Price,Students_Num,Students_of_Tch_1,Name_of_Tch_1,Courses_of_Tch_1,Reviews_of_Tch_1,Rating_of_Tch_1,Url
1472580,Financial modeling | Project Finance & Infrastructure,Learn how build a project finance model & support infrastructure finance deals around the globe!,Finance & Accounting,Financial Modeling & Analysis,Financial Modeling,English,2.5 hours,19.99,4.065153,1208,19.99,5074,12732,DealMaker Financial Training,5,2119,4.307235364,https://www.udemy.com/course/financial-modeling-project-finance-infrastructure/
97338,Forex Basics,An Overview Of The Forex Market To Help You Determine If Getting Involved Is For You. / Get Your Feet Wet Here,Finance & Accounting,Investing & Trading,Forex,English,3.5 hours,19.99,4.0395412,1194,14.99,25969,27943,Jared Passey,2,1629,4.1775246,https://www.udemy.com/course/forex-basics/
2990476,Digital Banking - Masterclass,"A complete introduction into digital banking with 3+ hours of videos, assignments, artifacts and quizzes.",Finance & Accounting,Finance,Banking,English,2 hours,64.99,4.441353,1183,14.99,3720,7570,Rian Chapman,5,2006,4.403884229,https://www.udemy.com/course/digital-banking-masterclass/
1263966,Advanced Technical Analysis PART1!,"Learn the secrets of professional trading from a former stock broker, and make profits investing today!",Finance & Accounting,Investing & Trading,Technical Analysis,English,3 hours,84.99,4.4742484,1178,14.99,6469,31873,Corey Halliday,9,9174,4.504336064,https://www.udemy.com/course/advanced-technical-analysis-part1/
109988,Understand Banks & Financial Markets,"Learn about money, (central) banks and financial markets: participants, products, trading motives, pricing and structure",Finance & Accounting,Finance,Financial Markets,English,2 hours,49.99,4.4163094,1181,14.99,5355,7155,Michiel van den Broek,3,1186,4.372908972,https://www.udemy.com/course/the-banking-fundamentals-course/
32908,The Complete Introduction To Accounting and Finance,The Original Course on Accounting & Finance! It's easy once you know the basics. Learn introductory accounting & finance,Finance & Accounting,Accounting & Bookkeeping,Finance Fundamentals,English,8 hours,84.99,4.385028,1170,14.99,8617,91678,"Chris Benjamin, MBA & CFO",81,5357,4.130291015,https://www.udemy.com/course/finance-and-accounting-for-startups/
3774922,Stock Market Trading: The Complete Technical Analysis Course,"Stock Market Technical Analysis, Day Trading, PT Technical Analysis Trader, Candlestick, Options, Swing Trading, Chart",Finance & Accounting,Investing & Trading,Day Trading,English,12.5 hours,84.99,4.606077,1183,14.99,13552,381970,"Steve Ballinger, MBA",35,52075,4.46637239,https://www.udemy.com/course/stock-market-trading-investing-complete-technical-analysis-course/
571394,QuickBooks Online: Bank Feeds & Bank Reconilications,"2021 UPDATE. Categorizing transactions, matching, bank reconciliations, PayPal, and troubleshooting balances.",Finance & Accounting,Money Management Tools,QuickBooks Online,English,7 hours,84.99,4.2949586,1149,14.99,17197,28031,Hector Garcia,1,1149,4.2435374,https://www.udemy.com/course/learn-quickbooks-online-qbo-with-hector-garcia-and-friends/
2512030,Audit - Financial Statement,Learn the audit process from planning to audit report form a Certified Public Accountant (CPA).,Finance & Accounting,Accounting & Bookkeeping,Financial Statement,English,18.5 hours,84.99,4.4101005,1118,14.99,45952,482471,Robert (Bob) Steele,116,22393,4.409971837,https://www.udemy.com/course/audit-financial-statement/
2343668,CFAR Level 1 (2021/2022) - Complete Corporate Finance,Deep dive into Corporate Finance with the Bestselling CFAR prep course provider | With visual learning + Quizzes,Finance & Accounting,Finance Cert & Exam Prep,CFA,English,6.5 hours,79.99,4.6100492,1107,21.99,9068,44454,"PrepNuggets | by Keith Tan, CFA",10,13910,4.605915039,https://www.udemy.com/course/cfa-level-1-complete-corporate-finance/
145404,Personal Financial Well-Being,Understanding Your Financial Life,Finance & Accounting,Finance,Personal Finance,English,10.5 hours,19.99,4.371723,1094,19.99,6219,6221,Richard Okumoto,1,1094,4.4040127,https://www.udemy.com/course/personal-financial-well-being/
2658618,Tally.ERP9 with GST(Incl. TallyPrime)TallyAuthorized Faculty,"Learn Tally.ERP9, TallyPrime, GST Registration to Cancellation, TDS and more with Tally Authorized Partner & Faculty",Finance & Accounting,Finance,Tally.ERP,English,32 hours,19.99,4.251645,1068,14.99,4805,9695,Urs Ravi I Vedanta Educational Academy,11,1879,4.258997336,https://www.udemy.com/course/tally-with-gst/
907444,SAP FICO For Beginners - A Guide to SAP Financial Accounts,Hatch as a Beginner in SAP FICO by Learning the Basics of Financial Accounting in SAP,Finance & Accounting,Money Management Tools,SAP FICO,English,5 hours,84.99,4.233866,1053,14.99,5626,132628,Dhruv Bais,21,8503,4.004366254,https://www.udemy.com/course/sap-fico-for-sap-beginners/
1006314,Financial Modeling for Business Analysts and Consultants,"Learn Financial Modeling in Excel that will allow you to participate in due diligence, strategy or turn around projects",Finance & Accounting,Financial Modeling & Analysis,Financial Modeling,English,3.5 hours,84.99,4.3906326,1055,14.99,8134,111693,Asen Gyczew,58,20374,4.422387374,https://www.udemy.com/course/financial-modeling-for-business-analysts-and-consultants/
2276171,CFAR Level 1 (2021/2022) - Complete Equity Investments,Deep dive into Equity Investments with the Bestselling CFAR prep course provider | With visual learning + Quizzes,Finance & Accounting,Finance Cert & Exam Prep,CFA,English,6 hours,99.99,4.4505777,1034,17.99,9190,44454,"PrepNuggets | by Keith Tan, CFA",10,13910,4.605915039,https://www.udemy.com/course/cfa-level-1-complete-equity-investments/
543242,Learn to Trade The News,Learn how to take advantage of the powerful FX trading opportunities provided by economic news announcements each week!,Finance & Accounting,Investing & Trading,Forex,English,49.5 hours,84.99,4.5820713,1023,14.99,5867,19798,"Thomas Franklin, Springboardyourtrading",4,1226,4.28155385,https://www.udemy.com/course/learn-to-trade-the-news/
700080,Budgeting for Business,Learn how to create and use budgets effectively in company large or small.,Finance & Accounting,Finance,Business Budgeting,English,2.5 hours,39.99,4.421847,1026,14.99,2978,2979,Samantha T. Cooper,1,1026,4.424775,https://www.udemy.com/course/budgeting-for-business/
631166,The Complete Dividend Investing Course (Updated 2021),Copy & Paste Passive Income Investing System - How to Implement Dividend Investing & Pick Stocks That Pay Good Dividends,Finance & Accounting,Investing & Trading,Dividend Investing,English,8 hours,84.99,4.386433,1006,14.99,8437,194042,Wealthy Education,58,30496,4.348904056,https://www.udemy.com/course/how-to-value-dividend-stocks/
1053272,Finance Training for Financial Analysts,"The comprehensive course in Excel, Accounting, Financial Analysis, Forecasting, Business Valuation and PowerPoint.",Finance & Accounting,Financial Modeling & Analysis,Financial Analysis,English,10 hours,84.99,4.286467,994,14.99,5847,51085,Ashish Agarwal,15,9598,4.296591126,https://www.udemy.com/course/the-financial-analyst-skills-training-fast-course-2017/
1091206,Top 5 Forex Strategies from a Pro Trader + 5 Forex Robots,+700 Pips in 5 Days! Increase Your Profits Using 5 Profitable Forex Strategies and Get 5 Forex Robots,Finance & Accounting,Investing & Trading,Forex,English,2.5 hours,84.99,4.499828,993,14.99,4854,46880,Petko Zhivkov Aleksandrov,45,7481,4.552836776,https://www.udemy.com/course/top-5-forex-strategies-from-a-professional-trader-robots/
1350350,Quantitative Finance & Algorithmic Trading in Python,"Stock Market, Bonds, Markowitz-Portfolio Theory, CAPM, Black-Scholes Model, Value at Risk and Monte-Carlo Simulations",Finance & Accounting,Investing & Trading,Python,English,14.5 hours,109.99,4.600569,991,18.99,8201,209715,Holczer Balazs,31,26219,4.530442587,https://www.udemy.com/course/quantitative-finance-algorithmic-trading-in-python/
1949606,The Complete Options Trading Course (Updated 2021),"Profitable Options Trading Strategies For Trading Stock Options, Binary Options, Call & Put Using Technical Analysis",Finance & Accounting,Investing & Trading,Options Trading,English,9 hours,84.99,4.0918694,986,14.99,6095,193942,Wealthy Education,58,30496,4.348904056,https://www.udemy.com/course/the-complete-options-trading-course/
2970812,Algorithmic Trading on KiteConnect Platform,Implement algorithmic trading strategies on KiteConnect platform,Finance & Accounting,Investing & Trading,Algorithmic Trading,English,11.5 hours,44.99,4.5251913,967,14.99,7121,30084,Mayank Rasu,7,4544,4.55431618,https://www.udemy.com/course/algorithmic-trading-on-zerodha-kiteconnect-platform/
1051430,Accounting: Learn Everything!,Prepare yourself for the CPA exam.,Finance & Accounting,Accounting & Bookkeeping,Financial Accounting,English,3.5 hours,84.99,4.458568,964,14.99,3250,43770,"Stefan Ignatovski, Ph.D.",10,9290,4.376841668,https://www.udemy.com/course/intermediateaccounting/
323950,Use the Magic Multiple Moving Average Forex Trading system,"The Magic Multiple Moving Average Forex System has become very popular due to it being so simple, visual and very easy",Finance & Accounting,Investing & Trading,Forex,English,1 hour,49.99,4.577947,949,14.99,4935,18293,Alex du Plooy,7,4223,4.624142368,https://www.udemy.com/course/the-magic-multiple-moving-average-forex-trading-system/
2762,Simple Strategy for Swing Trading the Stock Market,Use my favorite Technical Indicator and the Trading Strategy I've developed for Swing Trading Stocks,Finance & Accounting,Investing & Trading,Swing Trading,English,1.5 hours,39.99,4.4012036,923,14.99,3157,5829,Tom Watson,2,1448,4.379383088,https://www.udemy.com/course/swing-trading-the-stock-market/
2276255,Revenue Recognition - IFRS 15 & ASC 606,Shedding light to practical application issues,Finance & Accounting,Accounting & Bookkeeping,IFRS,English,4 hours,24.99,3.7601886,911,14.99,2614,2646,Raffaelson Academy,1,911,3.7598147,https://www.udemy.com/course/revenue-from-contracts-with-customers/
918688,How I Make Consistent Returns Trading Options,"Learn to create consistent returns, trading one of our core strategies - Iron Condors",Finance & Accounting,Investing & Trading,Options Trading,English,4 hours,84.99,4.5076184,913,14.99,8593,36173,Stephen Burnich,11,3254,4.255155311,https://www.udemy.com/course/how-i-make-15-per-month-trading-options/
403468,Financial Accounting: The Complete Introductory Crash Course,"Learn the Basics of Financial Accounting: Financial Statements, Debits and Credits, The Accounting Cycle and More!",Finance & Accounting,Accounting & Bookkeeping,Financial Accounting,English,10 hours,19.99,4.6182837,907,14.99,6526,10421,"David Burrell, BComm",2,1691,4.57427249,https://www.udemy.com/course/university-level-introduction-to-financial-accounting/
1319136,Reversal Candlestick Trading Strategy - Forex/Stock Trading,Master The Most Profitable Reversal Candlestick Patterns to Make Consistent Winning Trades in Forex & Stock Trading,Finance & Accounting,Investing & Trading,Candlestick Trading,English,1 hour,84.99,4.7460093,892,14.99,4460,12642,Syed Rahman,3,3571,4.487343136,https://www.udemy.com/course/mastering-the-strongest-trend-reversal-candlestick-patterns/
2842926,TALLY ERP 9,Learn Accounting Software Tally ERP9 - Power of Simplicity,Finance & Accounting,Accounting & Bookkeeping,Tally.ERP,English,1 hour,19.99,3.6186316,890,14.99,17405,52896,DIGIFLAX E-LEARNING,21,1422,4.198347191,https://www.udemy.com/course/digiflax-tally/
843706,Value Investing: The Complete Financial Statement Analysis,Value Investing Mastery - How to Perform Financial Statement Analysis & Financial Ratio Analysis to Find Great Stocks,Finance & Accounting,Investing & Trading,Value Investing,English,5 hours,84.99,4.4168477,884,14.99,5753,194042,Wealthy Education,58,30496,4.348904056,https://www.udemy.com/course/financial-statement-analysis-and-valuation/
2563584,Managerial Accounting / Cost Accounting,Managerial and cost accounting comprehensive course taught bay a practicing Certified Public Accountant (CPA),Finance & Accounting,Money Management Tools,Management Accounting,English,53.5 hours,84.99,4.3803368,872,14.99,86353,482471,Robert (Bob) Steele,116,22393,4.409971837,https://www.udemy.com/course/managerial-accounting-cost-accounting/
3369594,Learn TradingView Pine Script Programming From Scratch,"Build your own indicators, signal generators and automate trading logic.",Finance & Accounting,Financial Modeling & Analysis,Programming Fundamentals,English,8.5 hours,84.99,4.3910456,876,14.99,4307,5079,Paul D. Mendes,3,1161,4.370487333,https://www.udemy.com/course/learn-tradingview-pine-script-programming-from-scratch/
703770,MQL4 Programming for Traders: Build Robust Trading Robots!,The Ultimate Algo Trading Course - experience trading zen by learning how to code your own expert advisors and scripts.,Finance & Accounting,Investing & Trading,MQL,English,6.5 hours,84.99,4.1783147,865,14.99,5149,6293,Enrico Lambino,3,1108,4.368323545,https://www.udemy.com/course/algorithmic-trading-bootcamp-metatrader4/
2550757,CFAR Level 1 (2021/2022) - Complete Economics,Deep dive into Economics with the Bestselling CFAR prep course provider | With visual learning + Quizzes,Finance & Accounting,Finance Cert & Exam Prep,CFA,English,5.5 hours,99.99,4.6381345,858,17.99,7587,44454,"PrepNuggets | by Keith Tan, CFA",10,13910,4.605915039,https://www.udemy.com/course/cfa-level-1-complete-economics/
1739174,Financial Accounting – Payroll,"Payroll calculations - federal income tax, social security, Medicare - Payroll journal entries posted to ledger accounts",Finance & Accounting,Accounting & Bookkeeping,Payroll Accounting,English,21.5 hours,94.99,4.338877,851,16.99,9732,482471,Robert (Bob) Steele,116,22393,4.409971837,https://www.udemy.com/course/financial-accounting-payroll/
3395102,"Algorithmic Trading A-Z with Python, Machine Learning & AWS","Build your own truly Data-driven Day Trading Bot | Learn how to create, test, implement & automate unique Strategies.",Finance & Accounting,Investing & Trading,Python,English,34 hours,84.99,4.713747,847,14.99,9534,50556,Alexander Hagmann,10,5648,4.674427956,https://www.udemy.com/course/algorithmic-trading-with-python-and-machine-learning/
