Id	Title	Blurb	Category_A	Category_B	Category_C	Language	Length_of_Video	Marked_Price	Rating	Reviews_Num	Selling_Price	Students_Num	Students_of_Tch_1	Name_of_Tch_1	Courses_of_Tch_1	Reviews_of_Tch_1	Rating_of_Tch_1	Url
746550	PTSD: Cleaning and Clearing Shock and Trauma	*This course now includes the Companion book of the same name*	Personal Development	Stress Management	PTSD	English	1.5 hours	99.99	4.4594984	185	11.99	968	1040	Stephen (Steve) King	3	201	4.220744015384615	https://www.udemy.com/course/post-traumatic-stress-disorder/
1330228	Learn to Lead - The Leadership Journey	Be a leader of your Future!	Personal Development	Leadership	Leadership	English	1.5 hours	19.99	4.6142516	183	9.99	4268	12414	School of Leadership	5	830	4.42951986	https://www.udemy.com/course/learn-to-lead/
1222072	The One Week Parenting Miracle	Effective Discipline for Pre-Teen Kids	Personal Development	Parenting & Relationships	Parenting	English	2 hours	19.99	4.447769	183	9.99	1892	7537	Randy Hyde PhD	12	778	4.425725092436975	https://www.udemy.com/course/the-one-week-parenting-miracle/
506948	Developing Effective Time Management Habits	Manage Yourself, Your Work Environment, Technology and Avoid Time Stealers	Personal Development	Personal Productivity	Time Management	English	2 hours	84.99	3.2670212	183	9.99	10993	275312	Sorin Dumitrascu	145	27169	4.114189867187498	https://www.udemy.com/course/developing-effective-time-management-habits/
3316532	Improve Your Job Prospects And Accelerate Your Career Growth	Learn how to get the job you want and build your career using practical skills and techniques to help you succeed.	Personal Development	Career Development	Career Coaching	English	4 hours	29.99	4.568347	183	9.99	10595	55188	Peter Alkema	49	7883	4.439923693413776	https://www.udemy.com/course/accelerate-your-career-today/
326106	Become that Business Analyst - Land a job! - PART 1	Straight forward, concise teaching with visuals on Business Analysis	Personal Development	Career Development	Business Analysis	English	4 hours	19.99	4.073484	183	9.99	718	1154	Dove - Virtual Teacher	4	349	3.9157449	https://www.udemy.com/course/become-a-business-analyst-in-24hrs-land-a-job-part-1/
2142854	Introduction to Forest Bathing	Deepening your Connection to Nature	Personal Development	Happiness	Nature Connection	English	1 hour	89.99	4.6840453	183	89.99	1527	1527	Duncan Murdoch	1	183	4.6840215	https://www.udemy.com/course/introduction-to-forest-bathing/
413508	Bookkeeping Job Search Guide	Bookkeepers qualifications, qualities and soft skills. Expedite your job search and be in control of your career path.	Personal Development	Career Development	Bookkeeping	English	1 hour	19.99	4.3330708	181	9.99	7019	26693	Majo Jacinto	4	1859	4.273726151764706	https://www.udemy.com/course/bookkeeping-job-search-guide/
2665072	Complete 10 Day Task in 1 Day: Time Management For Everyone	With Time Management, Complete More in Less Time, Boost Productivity, Plan and Work Only For Result.	Personal Development	Other Personal Development	Time Management	English	2 hours	84.99	4.974759	181	9.99	15613	50589	Abdullah Y?lmaz	5	7666	4.415934726968174	https://www.udemy.com/course/complete-10-day-task-in-1-day-time-management-for-everyone/
3427858	Memory Hacks: Learn How to Increase Memory and Speed Reading	Hack Your Memory To Unleash Brain's Potential To Increase Your Memory and Speed Reading up to 300%	Personal Development	Memory & Study Skills	Memory	English	32 mins	19.99	4.0670376	180	9.99	17051	17051	Hassan Syed	1	180	4.0670376	https://www.udemy.com/course/memory-hacks/
3114000	Presentation Skills  public speaking for Kids/teens	Stage fear, classroom inhibition and social awkwardness & tips for parents for each section	Personal Development	Other Personal Development	Presentation Skills	English	2.5 hours	69.99	4.4738464	180	9.99	26261	26261	Kanika Mehrotra	1	180	4.473747	https://www.udemy.com/course/presentation-skills-for-kidsteens/
3302978	Speed Reading Masterclass: Read 1 Book Each Week	Speed Reading,Learn faster using the skills of the world's fastest readers, How To read Faster, Books, Learning To learn	Personal Development	Memory & Study Skills	Speed Reading	English	1 hour	84.99	3.906899	180	9.99	17759	127475	Amer Taha- courseyo	20	1867	4.202974819313304	https://www.udemy.com/course/speed-reading-masterclass-read-1-book-each-week/
2052119	Innovation 1.0: Learn To Think Creatively Like Walt Disney	MBA?in?Artificial Intelligence Digital Marketing: Term 3.14 course that focusses on Walt Disney Creative Thinking Skills	Personal Development	Creativity	Creativity	English	1 hour	19.99	4.234558	180	9.99	28613	768888	Srinidhi Ranganathan	117	19930	3.96753438877698	https://www.udemy.com/course/learn-to-think-creatively-like-walt-disney/
3482220	The Complete 10 in 1 Public Speaking Course in 2020	From reel to real world, learn everything you need to know about Public Speaking in an edutaining way and become master	Personal Development	Career Development	Public Speaking	English	3 hours	84.99	4.269517	179	9.99	33207	49052	Manas Roy	5	360	4.109678769230769	https://www.udemy.com/course/the-complete-10-in-1-public-speaking-course-beginner-to-pro/
3407840	Resume Masterclass - Professional Interview Magnet Secrets	Advance resume makeover proven tactics that gets you into every interview	Personal Development	Career Development	Resume and CV Writing	English	1.5 hours	84.99	4.4399776	179	9.99	21559	39518	Jong Sontze	5	360	4.04888356	https://www.udemy.com/course/resume-masterclass-professional-interview-magnet-secrets/
698704	Skills to Pay the Bills	Resume Writing & Interviewing Techniques to compete for good paying jobs. Bonus: Time Management training	Personal Development	Career Development	Resume and CV Writing	English	31 mins	19.99	4.0933676	179	9.99	260	319	David Naylor	1	179	4.466686823529411	https://www.udemy.com/course/skills-to-pay-the-bills/
3555517	Speak to Win and Influence	Public Speaking: Share your Excellence with the world	Personal Development	Career Development	Public Speaking	English	1.5 hours	49.99	4.7733097	177	49.99	26767	45032	Jose Ucar	4	441	4.574280325	https://www.udemy.com/course/speak-to-win-and-influence/
1985814	A Practical Approach to FIDIC Contracts	The interactive course is based on the FIDIC Approved Module 1 Workshop and introduces the FIDIC Suite of Contracts.	Personal Development	Other Personal Development	Contract Law	English	5.5 hours	199.99	4.168314	177	199.99	393	393	Kevin Spence (Pr Eng, BSc Eng)	1	177	4.191206	https://www.udemy.com/course/a-practical-approach-to-fidic-contracts/
499008	The Tao of Quantum Physics: A Quantum Leap in Your Awakening	Dr. Joe Dispenza, Fred Alan Wolf & Amit Goswami accelerate your Journey of Self-Discovery & Awaken YOU from the dream.	Personal Development	Religion & Spirituality	Quantum Physics	English	1 hour	19.99	4.47399	177	9.99	822	867	iKE ALLEN	2	192	4.27399185	https://www.udemy.com/course/the-tao-of-quantum-physics-a-quantum-leap-in-your-awakening/
3778772	How To Dress Like A Fashion Icon | New Image, New You!	Boost your confidence, master your image & personal style! Learn fashion styling from this 'Bestseller' course	Personal Development	Personal Transformation	Fashion	English	3 hours	59.99	4.4604816	178	9.99	969	970	Zehra Elif Zevulun	1	178	4.4725194	https://www.udemy.com/course/instagram-fashion-style-new-you/
1309582	Learning Behaviour Psychology Tips and Sentimental Sales	Behaviour Psychology Instant indicators that will help you to understand humans in an easy way.	Personal Development	Career Development	Psychology	English	41 mins	19.99	4.1474495	176	9.99	8177	26621	Rizwan Ayaan	8	565	3.85727528	https://www.udemy.com/course/psychology-tips-sentimental-sales/
2351134	Stress Management - Certification Course	Learn more about Stress Management. Boost your personality and beat the stress in life! Be the best version of yourself!	Personal Development	Stress Management	Stress Management	English	1 hour	89.99	2.9065762	176	9.99	3527	12093	Glory Boyadzhieva	12	834	3.986295171544716	https://www.udemy.com/course/stress-management-certification-course-stress-management/
697438	An In-Depth Approach to Debate and Critical Discussion	We give you pure, zero-fluff content. Learn the stragegies and skills of effective debate and discussion.	Personal Development	Influence	Communication Skills	English	2.5 hours	49.99	4.454696	175	9.99	780	865	International Speech and Debate Academy	2	187	4.493688000000001	https://www.udemy.com/course/intro-critical-discussion/
1479488	Firefighter Code: Pass Your Firefighter Oral Board Interview	"Firefighter Code Is The Most Comprehensive ""Fire Service Interview Preparation"" Service Available."	Personal Development	Career Development	Fire Safety	English	6 hours	84.99	4.7070136	174	9.99	551	551	Chief Jeff Rolfe	1	174	4.7069583	https://www.udemy.com/course/firefighter-code-pass-your-firefighter-oral-board-interview/
2945484	The 72 Names of God – Kabbalah spiritual healing - Level-1	Implementing the 72 Divine codes for healing, transformation and connecting with Universal abundance	Personal Development	Religion & Spirituality	Kabbalah	English	3 hours	29.99	4.582162	174	9.99	780	2213	Orna Ben-Shoshan	5	690	4.699433854455446	https://www.udemy.com/course/the-72-names-of-god-kabbalah-spiritual-healing-level-1/
1484379	Accelerated Learning: Learn More Quickly & Effectively Today	The Complete Course for Everyone Interested in Accelerated Learning & Learning Strategies	Personal Development	Memory & Study Skills	Study Skills	English	3 hours	94.99	4.483525	174	10.99	8562	17949	Study Hero	7	437	4.033226434328358	https://www.udemy.com/course/super-learning-the-complete-accelerated-learning-course/
442286	The Power and Principles of Persuasion	A fool will attempt to manipulate me with his ideas, while a wise man will persuades me with my own.	Personal Development	Influence	Persuasion	English	1.5 hours	19.99	4.1086416	174	9.99	6948	6948	Lynn Marie Sager	1	174	4.1086416	https://www.udemy.com/course/the-power-and-principles-of-persuasion/
1503396	Fully Accredited Professional Counselling for Adolescents	Professional Diploma Course To Increase your Counseling Skills To Specifically Help Adolescents	Personal Development	Parenting & Relationships	Counseling	English	40 mins	89.99	4.5478907	174	9.99	939	112294	Dr Karen E Wells	122	30451	4.52518196078615	https://www.udemy.com/course/fully-accredited-professional-counselling-for-adolescents/
319664	Rock The Review: Get Promoted as VIP Talent	Step-by-Step personal branding, communication & negotiation coaching to increase your influence & impact at work	Personal Development	Career Development	Career Coaching	English	2 hours	84.99	4.486517	173	9.99	1389	1389	Tania DeSa	1	173	4.486517	https://www.udemy.com/course/rockthereview/
789884	The Business of Screenwriting MasterClass	Learn the inside secrets about creating a career as a working screenwriter in Hollywood. Filmmaking!	Personal Development	Creativity	Screenwriting	English	3 hours	19.99	4.5463	173	9.99	2790	14891	PAUL CASTRO	2	2443	4.5145204	https://www.udemy.com/course/the-business-of-screenwriting/
3915522	Cavitation, Faradic and Radiofrequency Slimming Treatments	Non surgical re contouring	Personal Development	Career Development	Beauty	English	2 hours	69.99	4.474673	177	9.99	695	1093	Nicholas James Gill Pearce	6	297	4.490190451376146	https://www.udemy.com/course/cavitation-faradic-and-rf-slimming-treatments/
3140144	Garnett Cross Training in the Maintenance of Oil Hydraulics	This course will prepare you to work with hydraulic systems, plan maintenance and perform troubleshooting.	Personal Development	Career Development	Hydraulics	English	8.5 hours	49.99	4.537618	173	9.99	805	805	Garnett Cross	1	173	4.5387864	https://www.udemy.com/course/hydraulic-maintenance/
2456260	Most Common Job Interview Questions with Answer	Prepare yourself for the interview within 30 minutes	Personal Development	Career Development	Case Interview	English	38 mins	19.99	4.108117	173	9.99	36801	62892	Nafeez Imtiaz	4	343	3.600007097560976	https://www.udemy.com/course/interview-questions-answers/
1642938	10x Your Productivity: Time Management, Habits, Focus & More	Stop Procrastination. Get Things Done. Productivity, Time Management, Focus, Habits, Stress Management & Outsourcing!	Personal Development	Personal Productivity	Personal Productivity	English	1.5 hours	84.99	4.2347817	172	9.99	806	1122977	Daragh Walsh	16	204504	4.484020842907304	https://www.udemy.com/course/become-super-productive/
378838	Remote Viewing Masters - Investor Intuition (Vegas Edition)	Use Associative RV for Sports Betting and other investments. Jump off the hamster wheel to your dream lifestyle.	Personal Development	Personal Transformation	Remote Viewing	English	2 hours	19.99	5.0	173	9.99	2361	17681	Stacey Tallitsch	16	4841	4.710151069503546	https://www.udemy.com/course/remote-viewing-masters-investor-intuition/
2275491	Hidden Psychology Secrets Course: Why We Do The Things We Do	The Ultimate Guide To Your Mind & Gaining Personal Success!	Personal Development	Personal Transformation	Psychology	English	6 hours	84.99	4.2569757	171	9.99	14816	46762	Advanced Ideas, Inc	8	508	4.1210205	https://www.udemy.com/course/the-ultimate-psychology-course-why-we-do-the-things-we-do/
